file,channel,window_index,activity,mobility,complexity,pulse_width,amplitude_variation,mean_instantaneous_frequency,std_instantaneous_frequency
81739927_0008_processed_ppg_signal.npy,0,4498,0.006116358229655856,0.1851825142541845,1.8715440277594457,312,0.1600371067584933,-0.0001567003007391265,0.3514856995635618
81739927_0008_processed_ppg_signal.npy,0,4500,0.006349332434901643,0.1694771714914257,1.862256922773099,312,0.16263961151041326,0.00021136868281291688,0.32907876576787204
81739927_0008_processed_ppg_signal.npy,0,4516,0.010403998321467675,0.1403639293434799,2.3908058886818813,312,0.2067388396960463,-0.002447266295499096,0.324010372993096
81739927_0008_processed_ppg_signal.npy,0,4517,0.01128345746023968,0.1370835016601645,2.5242072840984324,312,0.21823166422772663,-0.0009503595190694531,0.29688820908810204
81739927_0008_processed_ppg_signal.npy,0,4518,0.0108777930337355,0.12762396146678576,2.6642326879972984,312,0.2141967560012396,-0.0006347030741193993,0.2730771258241646
81739927_0008_processed_ppg_signal.npy,0,4519,0.010545078582684478,0.125688267404673,2.692106704443934,312,0.20839763329124247,0.0001535240974148792,0.26431567277895207
81739927_0008_processed_ppg_signal.npy,0,4520,0.009090353444627382,0.11737603647111403,2.6835583123041875,279,0.19878870678712185,-0.0035162655837867067,0.2791147331103739
81739927_0008_processed_ppg_signal.npy,0,4561,0.007382304288286625,0.1946985995997269,2.076537786664297,312,0.17377701170628407,0.0002889787451598621,0.3495157397225226
81739927_0008_processed_ppg_signal.npy,0,4562,0.009032362642857828,0.18924732676869782,2.117961009593099,312,0.19492069337063017,-0.000311675660259158,0.38114502147998663
81739927_0008_processed_ppg_signal.npy,0,4563,0.008844301040765043,0.187093200349322,2.1528979228626675,312,0.19129464932147558,0.000811177083168312,0.37231221281879623
81739927_0008_processed_ppg_signal.npy,0,4564,0.00806104666235251,0.18992764950268282,2.1556185634643805,312,0.18459875014863655,-0.0004331436570101025,0.36305732457664164
81739927_0008_processed_ppg_signal.npy,0,4565,0.007934450565662495,0.18953949732927003,2.1644794137664505,312,0.18179372983219438,-0.0005482707932120129,0.363931473104472
81739927_0008_processed_ppg_signal.npy,0,4597,0.007045335108564601,0.1485369368083137,2.1648696869095976,312,0.17270745302451404,-0.0001477536804642541,0.32505805470917915
81739927_0008_processed_ppg_signal.npy,0,4598,0.006909869492570963,0.1449585090421899,2.2340207862739985,312,0.16846739305123756,0.00011711238487330879,0.31645946349003384
81739927_0008_processed_ppg_signal.npy,0,4599,0.005997236039952973,0.14668175450639043,2.191305881361284,312,0.15948544602313364,-0.0022086065253268143,0.33465823502619035
81739927_0008_processed_ppg_signal.npy,0,4605,0.007835473099621147,0.14592148888964193,2.5715755379158707,312,0.17929316334715983,0.00023412854267940706,0.28380598618075664
81739927_0008_processed_ppg_signal.npy,0,4606,0.007691035031004559,0.1411153190940921,2.6623988114527495,312,0.18052689939902125,-0.001443987893030197,0.2734324845433355
81739927_0008_processed_ppg_signal.npy,0,4607,0.007480593334507625,0.13831497098367768,2.7600981586296784,312,0.17567725812325446,-0.0015705683898755733,0.2657541958044122
81739927_0008_processed_ppg_signal.npy,0,4608,0.007434419295456578,0.13791416731659742,2.7669505908096914,312,0.1767349197014892,-0.0014611058922369827,0.2637720566816644
